customer_id,signup_date,age,income_segment,region,contract_type
CUST006544,2022-02-12,39,High,East,Annual
CUST006545,2023-09-18,42,Medium,East,Monthly
CUST006546,2023-08-16,37,Low,South,Monthly
CUST006547,2022-12-16,23,Medium,West,Monthly
CUST006548,2023-10-15,32,Medium,East,Annual
CUST006549,2022-01-30,46,Low,East,Monthly
CUST006550,2023-03-17,48,Medium,West,Annual
CUST006551,2023-06-26,41,High,North,Monthly
CUST006552,2023-03-31,55,Medium,North,Annual
CUST006553,2023-09-03,46,Medium,East,Annual
CUST006554,2022-04-04,33,Low,East,Annual
CUST006555,2023-12-24,38,High,West,Annual
CUST006556,2022-10-22,25,Medium,West,Monthly
CUST006557,2023-07-03,40,Low,East,Annual
CUST006558,2022-03-30,55,Medium,West,Monthly
CUST006559,2023-05-18,50,Low,North,Monthly
CUST006560,2022-08-02,58,Low,South,Monthly
CUST006561,2023-02-26,38,Low,East,Annual
CUST006562,2023-06-10,58,Low,South,Monthly
CUST006563,2022-07-11,39,Low,West,Monthly
CUST006564,2023-11-25,59,High,South,TwoYear
CUST006565,2023-10-04,41,High,East,Monthly
CUST006566,2022-08-12,50,Medium,West,Monthly
CUST006567,2023-07-09,59,Medium,South,Annual
CUST006568,2023-11-24,39,Medium,North,TwoYear
CUST006569,2023-01-22,44,Medium,East,Monthly
CUST006570,2023-11-12,57,Medium,East,Annual
CUST006571,2023-04-19,40,Medium,East,Monthly
CUST006572,2023-08-31,26,Medium,East,Monthly
CUST006573,2022-07-22,67,Medium,West,TwoYear
CUST006574,2023-03-23,36,Medium,North,Annual
CUST006575,2022-03-09,43,Medium,North,Annual
CUST006576,2022-04-02,55,High,South,Annual
CUST006577,2022-06-27,34,Medium,East,Annual
CUST006578,2023-10-25,29,High,East,Monthly
CUST006579,2023-07-13,45,Medium,South,Monthly
CUST006580,2022-01-03,20,Low,West,Annual
CUST006581,2022-04-13,38,Medium,North,Annual
CUST006582,2022-09-30,44,Medium,East,Monthly
CUST006583,2023-06-18,38,Medium,South,Monthly
CUST006584,2022-04-26,23,Medium,North,Annual
CUST006585,2023-04-09,61,Low,South,TwoYear
CUST006586,2022-04-14,43,High,South,Annual
CUST006587,2022-09-16,59,High,West,Monthly
CUST006588,2022-11-04,38,Medium,North,Monthly
CUST006589,2023-01-02,31,Low,East,Annual
CUST006590,2023-10-04,45,High,North,Monthly
CUST006591,2022-10-29,39,Medium,West,TwoYear
CUST006592,2023-07-14,27,Medium,East,Monthly
CUST006593,2022-01-27,59,Medium,North,Annual
CUST006594,2023-05-23,34,Medium,West,TwoYear
CUST006595,2023-06-11,19,Low,East,Annual
CUST006596,2022-12-31,57,Medium,East,Annual
CUST006597,2022-10-25,35,Medium,South,TwoYear
CUST006598,2022-12-27,34,Medium,South,Annual
CUST006599,2023-10-08,20,Medium,West,TwoYear
CUST006600,2023-05-19,62,Low,East,Annual
CUST006601,2023-08-11,26,Low,North,Annual
CUST006602,2022-01-30,42,Low,East,Annual
CUST006603,2023-03-15,52,Low,West,Monthly
CUST006604,2022-12-06,47,Medium,North,Annual
CUST006605,2022-05-06,41,Low,East,TwoYear
CUST006606,2023-08-19,21,Medium,North,Annual
CUST006607,2023-07-20,32,Medium,South,Monthly
CUST006608,2023-01-01,44,Medium,North,Monthly
CUST006609,2023-03-19,32,Medium,South,Monthly
CUST006610,2022-09-20,44,Medium,North,Monthly
CUST006611,2022-08-10,50,Low,South,Monthly
CUST006612,2022-01-02,53,Low,West,TwoYear
CUST006613,2023-01-29,27,Medium,North,TwoYear
CUST006614,2022-11-02,68,Medium,East,Monthly
CUST006615,2022-05-26,51,High,West,Annual
CUST006616,2023-06-14,41,Medium,West,Annual
CUST006617,2023-06-12,55,Low,North,Monthly
CUST006618,2022-11-04,70,Medium,West,TwoYear
CUST006619,2023-11-02,24,Medium,South,Monthly
CUST006620,2022-12-06,39,Low,South,Annual
CUST006621,2022-12-18,18,Low,North,Annual
CUST006622,2022-07-28,44,Medium,West,Annual
CUST006623,2022-07-24,46,High,East,Annual
CUST006624,2023-09-17,41,Medium,North,Monthly
CUST006625,2023-11-21,34,Medium,North,Annual
CUST006626,2023-12-22,18,Low,West,Monthly
CUST006627,2023-09-28,46,Medium,South,TwoYear
CUST006628,2022-01-15,59,Medium,West,Annual
CUST006629,2023-03-04,34,Medium,East,Monthly
CUST006630,2023-04-21,47,Medium,East,Annual
CUST006631,2022-10-25,23,Medium,East,Monthly
CUST006632,2023-07-11,47,Medium,East,Annual
CUST006633,2022-04-04,37,Low,North,Annual
CUST006634,2022-04-17,32,Medium,East,Annual
CUST006635,2023-02-23,32,High,East,Annual
CUST006636,2022-10-05,37,Medium,East,Monthly
CUST006637,2022-05-08,46,Low,West,Monthly
CUST006638,2023-04-04,26,Medium,South,Annual
CUST006639,2022-02-07,37,Medium,South,Annual
CUST006640,2023-09-01,41,High,South,Monthly
CUST006641,2022-07-17,28,Medium,East,Annual
CUST006642,2023-12-05,63,Medium,West,Annual
CUST006643,2022-12-23,31,Medium,North,Monthly
CUST006644,2022-01-07,33,Medium,West,Monthly
CUST006645,2023-07-10,30,Low,North,Monthly
CUST006646,2022-11-28,63,Low,West,Monthly
CUST006647,2023-06-03,48,Low,South,Annual
CUST006648,2022-07-13,30,Low,South,Monthly
CUST006649,2022-11-12,55,Low,East,Monthly
CUST006650,2022-01-01,44,Medium,South,Annual
CUST006651,2022-03-03,45,Medium,South,TwoYear
CUST006652,2022-12-09,37,High,South,Annual
CUST006653,2023-08-24,33,Medium,West,Monthly
CUST006654,2022-01-18,46,High,South,TwoYear
CUST006655,2023-09-12,35,Medium,North,Monthly
CUST006656,2023-10-09,63,Low,East,Monthly
CUST006657,2023-01-06,26,Medium,West,Monthly
CUST006658,2023-08-02,60,Medium,North,TwoYear
CUST006659,2023-08-28,40,Medium,West,Monthly
CUST006660,2023-10-12,45,High,South,TwoYear
CUST006661,2023-12-02,51,Medium,West,Monthly
CUST006662,2023-07-25,34,Medium,West,Monthly
CUST006663,2023-11-30,52,High,East,Monthly
CUST006664,2022-08-23,18,Medium,West,Monthly
CUST006665,2022-03-10,33,Low,West,Annual
CUST006666,2023-03-23,30,Medium,East,Monthly
CUST006667,2023-09-02,26,Medium,West,Monthly
CUST006668,2022-01-08,39,Medium,West,Annual
CUST006669,2023-04-07,46,High,North,Monthly
CUST006670,2022-11-07,50,Low,North,Monthly
CUST006671,2022-05-14,44,Medium,West,Monthly
CUST006672,2023-01-20,34,High,West,Annual
CUST006673,2022-02-25,46,Medium,South,Monthly
CUST006674,2022-12-26,43,Medium,North,Annual
CUST006675,2022-04-24,53,Medium,South,Annual
CUST006676,2022-03-29,51,Medium,West,Monthly
CUST006677,2022-05-18,42,Medium,South,Monthly
CUST006678,2022-04-18,31,High,South,TwoYear
CUST006679,2023-05-15,34,Low,East,Monthly
CUST006680,2023-06-19,35,Medium,East,Monthly
CUST006681,2022-05-24,38,Low,West,Monthly
CUST006682,2023-10-18,45,Medium,North,Monthly
CUST006683,2022-02-25,50,Medium,West,Monthly
CUST006684,2023-09-12,41,Low,North,Monthly
CUST006685,2022-01-06,42,Medium,East,Annual
CUST006686,2023-06-26,43,Low,North,Annual
CUST006687,2023-03-23,35,Medium,South,Monthly
CUST006688,2023-01-20,30,Medium,South,Monthly
CUST006689,2022-11-03,20,Low,East,Annual
CUST006690,2023-10-01,33,Low,West,Monthly
CUST006691,2022-10-29,47,Medium,North,TwoYear
CUST006692,2023-09-25,33,Medium,West,Annual
CUST006693,2023-02-09,39,Low,North,Monthly
CUST006694,2023-09-03,47,Medium,East,Monthly
CUST006695,2023-11-09,48,Low,South,Monthly
CUST006696,2023-07-16,29,Medium,South,Monthly
CUST006697,2023-05-25,53,Medium,North,Annual
CUST006698,2022-03-14,55,Low,West,Annual
CUST006699,2023-07-18,28,Low,East,Monthly
CUST006700,2022-09-22,32,Medium,East,Annual
CUST006701,2022-08-15,56,Low,West,Monthly
CUST006702,2022-07-12,40,Low,South,Monthly
CUST006703,2023-01-09,18,Medium,West,Monthly
CUST006704,2022-01-10,25,Medium,South,Annual
CUST006705,2022-10-29,39,Medium,North,Annual
CUST006706,2022-12-25,28,Medium,East,Monthly
CUST006707,2022-02-21,37,Medium,North,Annual
CUST006708,2022-04-09,42,Medium,West,Monthly
CUST006709,2023-08-16,59,Medium,West,Monthly
CUST006710,2022-01-13,38,High,North,Annual
CUST006711,2023-01-25,54,Medium,West,Monthly
CUST006712,2022-12-23,59,Medium,West,Monthly
CUST006713,2023-10-02,59,Low,West,Monthly
CUST006714,2022-01-11,45,Low,East,Monthly
CUST006715,2022-03-22,18,Low,East,Annual
CUST006716,2022-09-18,47,Medium,South,Annual
CUST006717,2022-01-06,54,Medium,East,Annual
CUST006718,2023-04-03,41,Low,North,Monthly
CUST006719,2023-01-08,62,Medium,North,TwoYear
CUST006720,2023-04-26,52,Medium,East,Monthly
CUST006721,2022-08-10,48,High,North,Annual
CUST006722,2022-03-22,55,Medium,West,TwoYear
CUST006723,2023-05-30,46,Medium,East,Monthly
CUST006724,2022-03-01,18,High,South,Monthly
CUST006725,2022-08-09,36,High,South,Monthly
CUST006726,2022-12-15,56,Medium,East,Monthly
CUST006727,2023-07-15,32,Medium,North,Monthly
CUST006728,2022-08-16,39,Medium,East,Monthly
CUST006729,2022-10-17,29,Medium,East,Monthly
CUST006730,2022-10-20,63,Low,South,Monthly
CUST006731,2022-07-12,62,Medium,West,Annual
CUST006732,2023-04-19,31,Low,West,Monthly
CUST006733,2022-09-14,43,Low,East,Monthly
CUST006734,2023-05-21,33,Low,South,Monthly
CUST006735,2023-01-23,49,Medium,South,Annual
CUST006736,2023-09-07,48,Low,East,Annual
CUST006737,2023-02-02,51,Medium,East,Monthly
CUST006738,2023-01-01,45,Medium,East,Annual
CUST006739,2023-10-20,75,Medium,West,Monthly
CUST006740,2022-10-17,29,High,East,Annual
CUST006741,2022-11-05,21,Low,South,Monthly
CUST006742,2022-10-05,37,High,East,Monthly
CUST006743,2023-04-09,23,Low,South,Monthly
CUST006744,2022-07-08,24,High,South,Monthly
CUST006745,2022-06-27,29,Low,North,Annual
CUST006746,2023-06-12,30,Medium,South,Annual
CUST006747,2023-01-10,30,Low,North,Annual
CUST006748,2023-08-21,48,Medium,East,Annual
CUST006749,2023-03-30,35,Low,North,Annual
CUST006750,2022-08-05,39,Medium,West,Monthly
CUST006751,2022-02-11,52,Medium,West,Annual
CUST006752,2022-07-13,32,High,West,Annual
CUST006753,2022-11-23,38,Medium,East,Annual
CUST006754,2023-01-08,46,Medium,South,TwoYear
CUST006755,2023-04-10,18,Low,West,TwoYear
CUST006756,2022-06-12,18,Medium,North,Monthly
CUST006757,2022-10-03,46,Low,East,Monthly
CUST006758,2022-12-30,47,High,East,Monthly
CUST006759,2023-10-04,66,Low,North,TwoYear
CUST006760,2023-04-25,43,Medium,North,Monthly
CUST006761,2023-11-20,51,Medium,East,Annual
CUST006762,2023-04-05,39,Medium,East,Annual
CUST006763,2022-09-22,45,Medium,South,TwoYear
CUST006764,2023-06-23,62,Low,East,Annual
CUST006765,2023-01-21,18,Low,North,Monthly
CUST006766,2022-03-26,46,High,East,Monthly
CUST006767,2023-12-09,67,Medium,East,TwoYear
CUST006768,2022-11-12,45,Medium,North,TwoYear
CUST006769,2022-08-31,61,Medium,South,Annual
CUST006770,2023-04-14,34,Medium,East,TwoYear
CUST006771,2022-12-08,41,Low,West,Monthly
CUST006772,2022-06-26,42,Medium,West,Annual
CUST006773,2022-05-10,18,Medium,North,Monthly
CUST006774,2023-10-19,27,Medium,North,Annual
CUST006775,2022-03-24,28,High,North,Monthly
CUST006776,2022-12-26,51,Low,West,Monthly
CUST006777,2022-03-29,52,Medium,North,Annual
CUST006778,2023-06-16,45,Medium,West,Annual
CUST006779,2023-09-30,51,Low,South,TwoYear
CUST006780,2023-04-16,40,Low,North,Annual
CUST006781,2023-05-13,56,Medium,East,Monthly
CUST006782,2023-05-22,42,Medium,South,Monthly
CUST006783,2022-12-20,42,Low,West,TwoYear
CUST006784,2023-02-20,38,Medium,North,Annual
CUST006785,2022-02-20,50,Low,East,Annual
CUST006786,2023-08-23,36,Medium,West,Monthly
CUST006787,2023-11-13,53,Low,South,Monthly
CUST006788,2022-03-04,28,Medium,East,TwoYear
CUST006789,2022-03-30,28,Low,South,Monthly
CUST006790,2023-12-02,50,High,North,Monthly
CUST006791,2022-07-09,40,Low,East,Monthly
CUST006792,2023-08-24,36,Medium,North,Annual
CUST006793,2022-12-14,52,Low,West,Monthly
CUST006794,2023-06-22,34,Low,West,Annual
CUST006795,2022-06-25,39,Medium,South,TwoYear
CUST006796,2022-12-30,58,Medium,North,Monthly
CUST006797,2023-07-08,60,Low,North,Monthly
CUST006798,2023-04-28,60,Low,East,Monthly
CUST006799,2022-04-29,38,Low,West,Monthly
CUST006800,2022-06-18,56,High,North,Monthly
CUST006801,2023-09-12,30,High,North,Monthly
CUST006802,2022-05-27,31,Medium,North,Monthly
CUST006803,2023-11-19,18,Medium,West,Monthly
CUST006804,2023-03-13,62,High,West,Annual
CUST006805,2023-03-15,31,Medium,West,TwoYear
CUST006806,2022-07-08,40,High,South,Monthly
CUST006807,2022-06-09,31,Medium,West,Annual
CUST006808,2023-02-06,50,Low,West,Monthly
CUST006809,2023-08-09,37,Medium,West,Monthly
CUST006810,2022-01-18,26,Medium,East,Monthly
CUST006811,2022-05-20,47,Medium,East,Annual
CUST006812,2022-04-25,24,Low,North,Monthly
CUST006813,2022-11-24,31,Medium,East,Monthly
CUST006814,2022-08-13,18,Medium,South,Annual
CUST006815,2023-07-12,24,Medium,South,Monthly
CUST006816,2023-03-15,44,Medium,North,Monthly
CUST006817,2023-07-04,18,Medium,North,Annual
CUST006818,2023-12-19,24,Medium,South,Monthly
CUST006819,2023-01-21,41,High,South,Monthly
CUST006820,2023-06-05,35,Medium,South,Monthly
CUST006821,2022-09-10,65,Medium,North,Annual
CUST006822,2023-09-12,64,Medium,South,Monthly
CUST006823,2022-04-08,31,Medium,North,Annual
CUST006824,2022-03-12,48,High,South,Annual
CUST006825,2023-07-05,50,Medium,South,TwoYear
CUST006826,2023-03-23,34,Medium,East,Monthly
CUST006827,2022-03-31,24,Low,South,Annual
CUST006828,2023-03-06,41,Low,North,Monthly
CUST006829,2022-08-07,39,Low,South,Annual
CUST006830,2022-04-17,36,Medium,West,Annual
CUST006831,2023-04-21,47,Medium,East,Monthly
CUST006832,2023-03-30,32,Low,South,Annual
CUST006833,2023-08-31,28,Medium,South,Annual
CUST006834,2023-06-28,43,Low,West,Monthly
CUST006835,2022-05-06,46,Low,West,Annual
CUST006836,2022-05-27,27,Medium,West,Annual
CUST006837,2022-10-07,53,Medium,West,Annual
CUST006838,2022-01-24,20,Medium,West,Monthly
CUST006839,2023-12-22,35,High,West,TwoYear
CUST006840,2022-04-30,38,Medium,South,Annual
CUST006841,2023-10-14,34,Low,North,Monthly
CUST006842,2022-10-24,35,Low,South,Annual
CUST006843,2022-03-23,64,High,South,Monthly
CUST006844,2023-03-24,31,Medium,South,Monthly
CUST006845,2023-12-21,71,Medium,East,Annual
CUST006846,2023-04-15,47,High,North,TwoYear
CUST006847,2023-02-27,43,Low,North,Annual
CUST006848,2023-06-29,47,Medium,East,Monthly
CUST006849,2022-01-24,72,Medium,North,Monthly
CUST006850,2022-03-02,30,Medium,East,TwoYear
CUST006851,2023-12-02,28,Medium,South,TwoYear
CUST006852,2022-03-25,32,Medium,North,TwoYear
CUST006853,2022-08-13,42,Medium,South,Monthly
CUST006854,2023-11-11,21,High,West,Annual
CUST006855,2022-07-05,42,Medium,South,Annual
CUST006856,2023-01-10,62,Low,North,Monthly
CUST006857,2022-03-13,43,Medium,South,Monthly
CUST006858,2022-03-15,38,Medium,South,Annual
CUST006859,2022-12-07,34,Medium,East,Monthly
CUST006860,2022-06-02,52,Low,North,Monthly
CUST006861,2022-04-06,32,Low,South,Monthly
CUST006862,2023-07-19,64,Low,East,Monthly
CUST006863,2023-03-21,65,High,North,Monthly
CUST006864,2023-11-17,45,Low,West,Monthly
CUST006865,2022-04-20,41,Medium,South,Monthly
CUST006866,2023-04-03,54,Medium,South,Annual
CUST006867,2022-02-20,55,High,South,Monthly
CUST006868,2023-01-12,32,Medium,South,Monthly
CUST006869,2022-03-14,35,High,South,Monthly
CUST006870,2022-07-31,26,Medium,West,Annual
CUST006871,2023-03-08,46,High,West,Monthly
CUST006872,2023-12-25,49,Low,North,Monthly
CUST006873,2022-06-17,25,Medium,North,Monthly
CUST006874,2022-11-27,36,High,East,TwoYear
CUST006875,2023-05-09,25,Medium,East,Annual
CUST006876,2022-05-23,31,High,East,Monthly
CUST006877,2023-08-05,48,Medium,West,Annual
CUST006878,2023-03-21,33,Medium,North,Monthly
CUST006879,2023-01-29,38,Medium,North,Monthly
CUST006880,2023-05-27,22,Medium,West,Monthly
CUST006881,2023-11-17,44,Low,North,Monthly
CUST006882,2023-09-13,41,Low,South,Annual
CUST006883,2023-12-16,33,High,North,Monthly
CUST006884,2023-11-28,39,High,North,Annual
CUST006885,2022-11-24,44,Low,South,Monthly
CUST006886,2023-08-27,32,Medium,East,Monthly
CUST006887,2022-09-16,24,Medium,East,Annual
CUST006888,2023-03-13,63,Medium,East,TwoYear
CUST006889,2023-12-19,34,Medium,West,Monthly
CUST006890,2023-07-18,40,Medium,South,Monthly
CUST006891,2022-12-15,54,Medium,South,Annual
CUST006892,2023-11-24,75,Medium,West,Annual
CUST006893,2023-05-30,27,Medium,South,Monthly
CUST006894,2023-03-25,47,Medium,North,Monthly
CUST006895,2023-02-03,33,Medium,East,Annual
CUST006896,2023-08-19,35,Medium,South,Monthly
CUST006897,2022-08-02,33,Medium,South,Monthly
CUST006898,2023-06-30,28,Medium,East,Monthly
CUST006899,2023-07-16,41,Medium,West,Annual
CUST006900,2022-10-16,24,Medium,East,Annual
CUST006901,2022-09-16,53,Medium,West,Monthly
CUST006902,2022-09-15,42,Medium,West,Monthly
CUST006903,2023-01-23,47,Medium,North,Annual
CUST006904,2023-11-25,36,Medium,East,Annual
CUST006905,2023-06-29,37,Medium,South,Monthly
CUST006906,2022-09-22,45,Medium,West,Monthly
CUST006907,2022-11-09,28,Low,North,Annual
CUST006908,2022-02-09,37,Low,East,Monthly
CUST006909,2022-07-29,31,Medium,West,Monthly
CUST006910,2022-09-29,31,Low,North,Annual
CUST006911,2022-05-16,18,Medium,South,Annual
CUST006912,2023-08-22,58,Low,West,Annual
CUST006913,2022-03-01,33,Medium,West,Monthly
CUST006914,2023-05-25,55,Medium,South,TwoYear
CUST006915,2023-11-07,54,Medium,South,Monthly
CUST006916,2023-05-30,26,Medium,South,Monthly
CUST006917,2022-01-15,28,Medium,West,Monthly
CUST006918,2023-09-06,72,Low,North,Monthly
CUST006919,2022-09-12,63,Medium,North,Monthly
CUST006920,2023-12-23,41,Low,South,Monthly
CUST006921,2023-06-19,45,Low,North,Monthly
CUST006922,2022-08-23,34,Low,South,Monthly
CUST006923,2022-05-11,47,Low,South,Annual
CUST006924,2023-11-01,33,High,East,TwoYear
CUST006925,2023-11-16,18,Medium,North,Monthly
CUST006926,2022-01-17,26,Medium,West,TwoYear
CUST006927,2022-07-04,42,High,East,TwoYear
CUST006928,2023-01-26,28,Low,South,Monthly
CUST006929,2023-02-27,41,Medium,East,TwoYear
CUST006930,2023-03-18,29,High,South,Monthly
CUST006931,2023-11-27,32,High,South,Annual
CUST006932,2023-10-17,52,Low,South,TwoYear
CUST006933,2023-07-10,44,Medium,North,Annual
CUST006934,2022-01-12,41,Low,South,Monthly
CUST006935,2023-06-04,52,Medium,South,Annual
CUST006936,2022-03-21,47,Medium,North,Monthly
CUST006937,2023-11-05,59,Medium,North,Monthly
CUST006938,2022-10-29,36,Low,South,Monthly
CUST006939,2022-08-04,36,Low,North,Monthly
CUST006940,2022-09-05,26,Low,West,Annual
CUST006941,2023-06-25,36,Low,West,Annual
CUST006942,2022-09-29,53,Low,South,TwoYear
CUST006943,2022-05-13,57,High,East,Monthly
CUST006944,2022-01-05,53,Medium,North,Annual
CUST006945,2023-06-26,20,Low,East,Annual
CUST006946,2023-09-21,54,Medium,West,Monthly
CUST006947,2023-11-21,19,Medium,South,Monthly
CUST006948,2022-05-21,52,Medium,West,Monthly
CUST006949,2023-04-28,37,Medium,North,TwoYear
CUST006950,2022-11-01,50,Low,North,TwoYear
CUST006951,2022-12-11,26,Medium,South,Annual
CUST006952,2023-07-16,56,Medium,North,Monthly
CUST006953,2022-09-27,24,Medium,North,Monthly
CUST006954,2022-04-18,33,High,North,TwoYear
CUST006955,2023-07-12,30,High,East,Monthly
CUST006956,2023-04-19,20,High,South,Monthly
CUST006957,2022-03-23,43,Low,South,Monthly
CUST006958,2023-09-30,63,Medium,South,TwoYear
CUST006959,2022-03-25,74,High,North,Monthly
CUST006960,2022-10-17,43,Medium,North,Monthly
CUST006961,2022-03-12,55,Low,North,Annual
CUST006962,2022-06-24,44,Medium,South,Monthly
CUST006963,2023-04-08,47,Low,East,TwoYear
CUST006964,2023-01-30,37,Medium,West,Monthly
CUST006965,2022-04-01,44,High,South,TwoYear
CUST006966,2023-04-14,48,Medium,South,Annual
CUST006967,2023-03-10,35,Medium,East,Annual
CUST006968,2022-09-06,41,Medium,West,TwoYear
CUST006969,2023-10-06,41,High,West,Monthly
CUST006970,2023-11-12,51,Medium,North,Monthly
CUST006971,2023-07-26,29,Medium,West,Monthly
CUST006972,2022-08-29,41,Medium,North,Monthly
CUST006973,2023-12-03,64,Medium,South,Annual
CUST006974,2023-05-11,55,Medium,East,Monthly
CUST006975,2022-12-06,58,Medium,South,Monthly
CUST006976,2023-04-16,42,High,West,Monthly
CUST006977,2023-04-08,45,Low,South,Annual
CUST006978,2022-10-02,54,Low,East,Monthly
CUST006979,2022-01-15,60,Medium,East,Annual
CUST006980,2022-02-10,18,Medium,North,Monthly
CUST006981,2022-07-27,26,Medium,South,Annual
CUST006982,2022-03-01,57,High,East,Annual
CUST006983,2022-12-31,38,Low,East,Monthly
CUST006984,2022-08-28,33,Low,East,Annual
CUST006985,2023-08-31,26,Low,East,Annual
CUST006986,2022-06-09,35,High,West,Annual
CUST006987,2023-02-01,25,Low,South,Monthly
CUST006988,2023-05-15,67,Medium,South,Monthly
CUST006989,2022-07-28,41,Medium,South,TwoYear
CUST006990,2022-05-13,41,Medium,West,Annual
CUST006991,2023-01-16,49,Low,West,Monthly
CUST006992,2023-03-09,53,Medium,East,TwoYear
CUST006993,2023-09-01,53,Medium,West,TwoYear
CUST006994,2023-01-24,54,High,North,Monthly
CUST006995,2023-08-06,34,High,West,Monthly
CUST006996,2023-03-08,38,Medium,East,Monthly
CUST006997,2022-10-01,51,High,South,TwoYear
CUST006998,2022-12-17,35,Low,West,Monthly
CUST006999,2022-05-14,41,Medium,South,Monthly
CUST007000,2022-03-07,46,Medium,South,Annual
CUST007001,2023-10-01,51,Medium,North,Monthly
CUST007002,2022-07-24,20,Low,North,Monthly
CUST007003,2022-10-25,50,Medium,West,Monthly
CUST007004,2022-04-27,39,Low,South,Monthly
CUST007005,2022-09-24,50,Medium,East,Monthly
CUST007006,2022-05-29,51,Low,South,Monthly
CUST007007,2022-07-13,61,Medium,South,Annual
CUST007008,2023-11-11,58,Medium,North,Monthly
CUST007009,2022-06-28,58,Medium,North,Annual
