customer_id,date,minutes_used,features_accessed,sessions
CUST007575,2035-06-27,159,4,8
CUST009896,2035-06-28,11,5,14
CUST008997,2035-06-29,26,9,18
CUST006672,2035-06-30,210,3,16
CUST008631,2035-07-01,87,7,8
CUST002209,2035-07-02,156,8,10
CUST005646,2035-07-03,73,1,10
CUST004429,2035-07-04,82,7,13
CUST005082,2035-07-05,111,8,16
CUST002292,2035-07-06,171,6,13
CUST001016,2035-07-07,153,8,8
CUST009021,2035-07-08,91,5,1
CUST009118,2035-07-09,68,7,1
CUST002984,2035-07-10,38,7,16
CUST007250,2035-07-11,67,8,16
CUST002990,2035-07-12,107,5,19
CUST007733,2035-07-13,17,1,9
CUST007108,2035-07-14,8,9,11
CUST005654,2035-07-15,171,4,19
CUST003565,2035-07-16,126,8,16
CUST009892,2035-07-17,66,7,10
CUST008204,2035-07-18,155,5,19
CUST006345,2035-07-19,29,2,15
CUST001943,2035-07-20,219,4,16
CUST006503,2035-07-21,134,6,12
CUST006186,2035-07-22,196,5,18
CUST002949,2035-07-23,127,5,13
CUST007786,2035-07-24,218,6,19
CUST007793,2035-07-25,238,8,12
CUST006468,2035-07-26,69,9,5
CUST002950,2035-07-27,174,4,16
CUST001863,2035-07-28,23,2,18
CUST006026,2035-07-29,44,4,10
CUST005265,2035-07-30,226,8,14
CUST003396,2035-07-31,211,1,11
CUST004110,2035-08-01,115,8,11
CUST008467,2035-08-02,109,1,10
CUST008858,2035-08-03,229,3,7
CUST001968,2035-08-04,30,6,4
CUST003490,2035-08-05,175,2,14
CUST008647,2035-08-06,60,4,6
CUST002261,2035-08-07,115,2,12
CUST001448,2035-08-08,60,4,11
CUST005043,2035-08-09,21,8,2
CUST002397,2035-08-10,134,5,17
CUST003549,2035-08-11,224,4,18
CUST000933,2035-08-12,128,5,18
CUST006496,2035-08-13,193,4,13
CUST000060,2035-08-14,160,7,2
CUST004249,2035-08-15,43,2,15
CUST002988,2035-08-16,72,2,19
CUST002607,2035-08-17,28,2,8
CUST001309,2035-08-18,167,4,9
CUST008527,2035-08-19,149,3,14
CUST005524,2035-08-20,224,2,10
CUST009082,2035-08-21,22,4,12
CUST005083,2035-08-22,68,7,5
CUST002125,2035-08-23,86,4,14
CUST002340,2035-08-24,85,2,11
CUST001750,2035-08-25,170,7,3
CUST002506,2035-08-26,167,2,3
CUST005797,2035-08-27,172,7,7
CUST003864,2035-08-28,73,3,11
CUST009893,2035-08-29,12,2,4
CUST002001,2035-08-30,1,3,5
CUST003212,2035-08-31,127,8,3
CUST000696,2035-09-01,147,6,16
CUST004961,2035-09-02,70,3,19
CUST008805,2035-09-03,25,7,1
CUST005596,2035-09-04,234,3,6
CUST002989,2035-09-05,202,2,9
CUST008963,2035-09-06,229,1,11
CUST007866,2035-09-07,155,8,9
CUST001814,2035-09-08,70,2,12
CUST003498,2035-09-09,234,9,8
CUST003086,2035-09-10,173,6,19
CUST005029,2035-09-11,17,9,12
CUST001085,2035-09-12,32,2,8
CUST006100,2035-09-13,217,2,2
CUST009329,2035-09-14,59,6,13
CUST004872,2035-09-15,4,1,1
CUST008950,2035-09-16,172,5,19
CUST001621,2035-09-17,216,4,16
CUST008281,2035-09-18,197,4,4
CUST006527,2035-09-19,151,3,5
CUST008197,2035-09-20,132,1,6
CUST003679,2035-09-21,112,5,17
CUST009436,2035-09-22,132,9,4
CUST002363,2035-09-23,162,4,16
CUST006992,2035-09-24,46,7,6
CUST009983,2035-09-25,217,1,5
CUST009749,2035-09-26,168,3,18
CUST008259,2035-09-27,199,8,7
CUST005368,2035-09-28,69,1,18
CUST002935,2035-09-29,16,4,15
CUST006615,2035-09-30,51,4,18
CUST002149,2035-10-01,25,4,13
CUST001308,2035-10-02,180,6,14
CUST004068,2035-10-03,55,9,16
CUST000583,2035-10-04,83,8,4
CUST007742,2035-10-05,222,4,4
CUST003325,2035-10-06,23,7,1
CUST000219,2035-10-07,209,6,15
CUST004060,2035-10-08,59,9,7
CUST002626,2035-10-09,56,8,17
CUST007023,2035-10-10,128,2,7
CUST007861,2035-10-11,80,6,2
CUST001114,2035-10-12,70,1,7
CUST006526,2035-10-13,96,3,7
CUST003587,2035-10-14,84,6,16
CUST008630,2035-10-15,63,6,13
CUST008091,2035-10-16,94,5,2
CUST009095,2035-10-17,114,1,12
CUST000675,2035-10-18,146,6,16
CUST006030,2035-10-19,187,3,2
CUST007173,2035-10-20,15,4,15
CUST004466,2035-10-21,201,2,7
CUST001404,2035-10-22,41,2,5
CUST009789,2035-10-23,54,4,15
CUST009077,2035-10-24,156,2,17
CUST004217,2035-10-25,115,6,11
CUST000301,2035-10-26,62,3,8
CUST001619,2035-10-27,45,9,7
CUST009064,2035-10-28,157,1,15
CUST008589,2035-10-29,7,4,13
CUST002841,2035-10-30,179,8,17
CUST007810,2035-10-31,81,6,1
CUST009018,2035-11-01,202,9,7
CUST009644,2035-11-02,29,5,13
CUST002834,2035-11-03,46,7,6
CUST003687,2035-11-04,95,9,1
CUST006060,2035-11-05,152,9,11
CUST003850,2035-11-06,54,6,10
CUST004584,2035-11-07,59,2,2
CUST006779,2035-11-08,39,8,15
CUST003852,2035-11-09,161,3,12
CUST008140,2035-11-10,84,7,5
CUST009866,2035-11-11,100,5,13
CUST006366,2035-11-12,18,1,1
CUST001425,2035-11-13,224,8,14
CUST001570,2035-11-14,191,4,9
CUST007180,2035-11-15,202,5,5
CUST009086,2035-11-16,144,3,5
CUST004831,2035-11-17,143,9,12
CUST003245,2035-11-18,105,7,10
CUST004602,2035-11-19,0,6,12
CUST005276,2035-11-20,95,4,5
CUST007197,2035-11-21,149,7,16
CUST009250,2035-11-22,179,3,10
CUST008267,2035-11-23,222,9,6
CUST006951,2035-11-24,157,8,18
CUST008327,2035-11-25,141,4,4
CUST001901,2035-11-26,101,4,1
CUST001106,2035-11-27,141,3,3
CUST008028,2035-11-28,65,6,9
CUST008225,2035-11-29,66,7,8
CUST003700,2035-11-30,114,9,19
CUST002008,2035-12-01,218,7,19
CUST007770,2035-12-02,98,2,13
CUST008524,2035-12-03,166,7,13
CUST009282,2035-12-04,43,5,10
CUST002463,2035-12-05,227,9,10
CUST000050,2035-12-06,146,3,19
CUST008638,2035-12-07,198,1,9
CUST006836,2035-12-08,80,1,9
CUST009644,2035-12-09,16,2,19
CUST007484,2035-12-10,58,2,19
CUST004734,2035-12-11,113,3,17
CUST003034,2035-12-12,42,5,8
CUST000913,2035-12-13,164,5,10
CUST004173,2035-12-14,45,7,18
CUST001899,2035-12-15,31,8,15
CUST008471,2035-12-16,134,2,4
CUST008867,2035-12-17,180,3,13
CUST000663,2035-12-18,141,9,17
CUST008910,2035-12-19,41,3,5
CUST005104,2035-12-20,151,9,3
CUST001850,2035-12-21,102,9,4
CUST006557,2035-12-22,108,3,1
CUST000234,2035-12-23,40,7,18
CUST008432,2035-12-24,136,5,3
CUST001957,2035-12-25,131,4,2
CUST006497,2035-12-26,214,6,16
CUST001703,2035-12-27,47,5,12
CUST005942,2035-12-28,92,7,1
CUST001495,2035-12-29,88,8,12
CUST008347,2035-12-30,95,9,8
CUST005301,2035-12-31,151,4,13
CUST006734,2036-01-01,196,1,19
CUST009290,2036-01-02,121,3,19
CUST000707,2036-01-03,31,4,4
CUST001242,2036-01-04,175,8,9
CUST005808,2036-01-05,100,8,9
CUST005678,2036-01-06,213,6,3
CUST004244,2036-01-07,138,7,7
CUST003993,2036-01-08,201,9,7
CUST003571,2036-01-09,8,2,10
CUST006769,2036-01-10,62,5,8
CUST004792,2036-01-11,83,2,9
CUST004608,2036-01-12,125,2,10
CUST003520,2036-01-13,64,5,13
CUST007914,2036-01-14,124,1,7
CUST000763,2036-01-15,22,6,13
CUST006057,2036-01-16,73,5,12
CUST009233,2036-01-17,14,3,17
CUST009624,2036-01-18,46,9,9
CUST006957,2036-01-19,111,8,15
CUST009211,2036-01-20,178,9,2
CUST005390,2036-01-21,21,9,19
CUST006622,2036-01-22,169,2,15
CUST002504,2036-01-23,212,4,9
CUST000745,2036-01-24,155,4,9
CUST004399,2036-01-25,74,8,6
CUST007366,2036-01-26,127,4,2
CUST001829,2036-01-27,60,1,5
CUST002077,2036-01-28,183,5,8
CUST008916,2036-01-29,93,8,4
CUST007228,2036-01-30,161,2,13
CUST005368,2036-01-31,51,8,18
CUST001105,2036-02-01,46,3,4
CUST006425,2036-02-02,163,4,3
CUST004912,2036-02-03,66,6,11
CUST001970,2036-02-04,234,4,19
CUST008616,2036-02-05,232,7,15
CUST004788,2036-02-06,146,1,9
CUST001459,2036-02-07,104,1,17
CUST004488,2036-02-08,219,6,2
CUST004108,2036-02-09,109,9,14
CUST000032,2036-02-10,90,8,16
CUST004318,2036-02-11,97,8,9
CUST001185,2036-02-12,53,4,6
CUST003576,2036-02-13,83,2,14
CUST009792,2036-02-14,235,2,19
CUST006494,2036-02-15,237,1,15
CUST003010,2036-02-16,120,4,12
CUST000030,2036-02-17,238,7,13
CUST002800,2036-02-18,227,2,14
CUST004246,2036-02-19,171,7,1
CUST001686,2036-02-20,224,9,12
CUST008861,2036-02-21,141,1,6
CUST004438,2036-02-22,36,6,9
CUST006112,2036-02-23,189,7,7
CUST009135,2036-02-24,96,1,2
CUST003418,2036-02-25,39,3,17
CUST002993,2036-02-26,83,4,12
CUST001679,2036-02-27,167,1,4
CUST009372,2036-02-28,47,1,6
CUST001350,2036-02-29,210,6,16
CUST002719,2036-03-01,79,2,3
CUST005632,2036-03-02,216,6,15
CUST007644,2036-03-03,239,4,7
CUST000474,2036-03-04,197,8,9
CUST009963,2036-03-05,219,7,7
CUST009041,2036-03-06,60,7,18
CUST008856,2036-03-07,128,5,18
CUST001408,2036-03-08,147,9,14
CUST000024,2036-03-09,66,9,5
CUST008548,2036-03-10,68,8,12
CUST004474,2036-03-11,96,1,12
CUST003044,2036-03-12,95,4,6
CUST002489,2036-03-13,0,8,1
CUST002472,2036-03-14,171,9,1
CUST001984,2036-03-15,16,5,13
CUST004393,2036-03-16,154,1,15
CUST005847,2036-03-17,1,9,12
CUST006846,2036-03-18,219,1,8
CUST007354,2036-03-19,61,4,8
CUST005873,2036-03-20,143,5,1
CUST000446,2036-03-21,121,7,16
CUST000323,2036-03-22,239,1,19
CUST009014,2036-03-23,146,5,10
CUST003579,2036-03-24,28,1,11
CUST005342,2036-03-25,104,7,11
CUST003054,2036-03-26,66,6,4
CUST006919,2036-03-27,164,7,18
CUST005513,2036-03-28,238,3,18
CUST005448,2036-03-29,126,6,7
CUST006777,2036-03-30,128,7,11
CUST000250,2036-03-31,84,3,2
CUST000337,2036-04-01,177,2,16
CUST000882,2036-04-02,65,6,4
CUST002936,2036-04-03,32,4,3
CUST006677,2036-04-04,149,4,17
CUST007742,2036-04-05,36,5,1
CUST006694,2036-04-06,71,8,5
CUST006791,2036-04-07,29,3,18
CUST006468,2036-04-08,188,6,16
CUST002720,2036-04-09,145,5,8
CUST008318,2036-04-10,124,9,13
CUST006120,2036-04-11,105,7,3
CUST006698,2036-04-12,33,2,1
CUST008503,2036-04-13,51,4,2
CUST006004,2036-04-14,180,8,6
CUST002080,2036-04-15,75,2,14
CUST009428,2036-04-16,141,3,13
CUST003738,2036-04-17,54,6,14
CUST003192,2036-04-18,142,3,6
CUST007594,2036-04-19,100,8,12
CUST008845,2036-04-20,167,6,7
CUST000803,2036-04-21,91,2,1
CUST009969,2036-04-22,62,3,18
CUST006098,2036-04-23,64,3,7
CUST005209,2036-04-24,62,9,7
CUST000449,2036-04-25,190,2,3
CUST001029,2036-04-26,172,5,14
CUST005317,2036-04-27,69,8,12
CUST001566,2036-04-28,93,2,7
CUST001358,2036-04-29,38,5,6
CUST007751,2036-04-30,173,6,6
CUST000851,2036-05-01,38,6,7
CUST009016,2036-05-02,220,4,3
CUST009471,2036-05-03,67,4,6
CUST000736,2036-05-04,1,9,3
CUST007478,2036-05-05,142,4,7
CUST005694,2036-05-06,201,2,5
CUST001851,2036-05-07,116,7,18
CUST003155,2036-05-08,118,9,12
CUST006609,2036-05-09,186,5,14
CUST006268,2036-05-10,129,2,9
CUST000524,2036-05-11,6,5,8
CUST004179,2036-05-12,113,7,4
CUST007093,2036-05-13,61,2,1
CUST009529,2036-05-14,222,2,12
CUST009294,2036-05-15,18,6,3
CUST007803,2036-05-16,233,8,13
CUST000078,2036-05-17,162,9,17
CUST009276,2036-05-18,12,6,12
CUST004521,2036-05-19,71,4,3
CUST000526,2036-05-20,217,9,3
CUST006544,2036-05-21,29,1,14
CUST007971,2036-05-22,38,7,11
CUST001510,2036-05-23,58,3,6
CUST005947,2036-05-24,82,3,7
CUST003020,2036-05-25,66,7,11
CUST002844,2036-05-26,70,6,2
CUST000067,2036-05-27,81,1,13
CUST003805,2036-05-28,45,5,8
CUST002548,2036-05-29,17,6,12
CUST007004,2036-05-30,171,4,1
CUST008530,2036-05-31,137,9,18
CUST005652,2036-06-01,72,1,16
CUST002931,2036-06-02,58,4,7
CUST009050,2036-06-03,167,4,17
CUST008509,2036-06-04,23,6,10
CUST006123,2036-06-05,49,6,2
CUST006438,2036-06-06,145,2,7
CUST000712,2036-06-07,31,2,14
CUST006106,2036-06-08,72,2,1
CUST004688,2036-06-09,83,1,11
CUST004683,2036-06-10,164,7,4
CUST003422,2036-06-11,142,1,19
CUST006262,2036-06-12,85,6,14
CUST002761,2036-06-13,233,3,4
CUST007927,2036-06-14,231,4,18
CUST001565,2036-06-15,166,8,5
CUST001790,2036-06-16,154,1,18
CUST003624,2036-06-17,161,2,6
CUST003303,2036-06-18,141,6,1
CUST001120,2036-06-19,71,8,19
CUST003692,2036-06-20,128,7,18
CUST003600,2036-06-21,227,2,3
CUST003868,2036-06-22,127,8,3
CUST002076,2036-06-23,190,5,16
CUST003096,2036-06-24,152,8,19
CUST003386,2036-06-25,125,1,4
CUST000431,2036-06-26,2,7,4
CUST008485,2036-06-27,106,4,17
CUST008190,2036-06-28,78,1,18
CUST003643,2036-06-29,142,6,1
CUST002784,2036-06-30,144,3,16
CUST005202,2036-07-01,218,3,6
CUST004277,2036-07-02,39,6,3
CUST005763,2036-07-03,12,1,7
CUST003019,2036-07-04,214,7,7
CUST000629,2036-07-05,54,3,9
CUST006002,2036-07-06,72,7,15
CUST004352,2036-07-07,59,2,14
CUST001587,2036-07-08,29,1,6
CUST001933,2036-07-09,154,8,16
CUST006651,2036-07-10,190,2,17
CUST009910,2036-07-11,53,9,2
CUST009758,2036-07-12,170,2,4
CUST000839,2036-07-13,2,7,5
CUST009529,2036-07-14,88,6,13
CUST007325,2036-07-15,231,3,5
CUST001343,2036-07-16,6,9,8
CUST009505,2036-07-17,15,6,10
CUST005848,2036-07-18,133,6,8
CUST004197,2036-07-19,65,9,18
CUST000665,2036-07-20,49,9,6
CUST008708,2036-07-21,26,6,14
CUST005827,2036-07-22,0,9,16
CUST002136,2036-07-23,178,4,16
CUST004118,2036-07-24,143,4,4
CUST001640,2036-07-25,107,2,5
CUST005639,2036-07-26,156,8,13
CUST001432,2036-07-27,154,2,12
CUST007511,2036-07-28,10,6,6
CUST007182,2036-07-29,115,9,13
CUST008588,2036-07-30,157,5,9
CUST008289,2036-07-31,18,5,11
CUST009840,2036-08-01,41,6,4
CUST009614,2036-08-02,53,2,16
CUST007810,2036-08-03,117,7,4
CUST001894,2036-08-04,122,6,4
CUST002262,2036-08-05,28,3,7
CUST006957,2036-08-06,172,2,8
CUST004722,2036-08-07,30,4,3
CUST005472,2036-08-08,40,6,14
CUST005569,2036-08-09,227,3,16
CUST000613,2036-08-10,20,7,16
CUST006475,2036-08-11,94,1,6
CUST005100,2036-08-12,0,9,18
CUST000085,2036-08-13,0,2,16
CUST002967,2036-08-14,214,7,16
CUST004547,2036-08-15,47,9,16
CUST005946,2036-08-16,163,1,10
CUST008580,2036-08-17,41,1,18
CUST000541,2036-08-18,78,7,17
CUST006862,2036-08-19,7,3,7
CUST004713,2036-08-20,86,7,17
CUST003164,2036-08-21,120,3,10
CUST002950,2036-08-22,165,6,10
CUST000477,2036-08-23,69,2,10
CUST001663,2036-08-24,91,7,15
CUST008401,2036-08-25,49,1,8
CUST001136,2036-08-26,185,4,2
CUST003879,2036-08-27,158,8,17
CUST006810,2036-08-28,84,7,13
CUST007620,2036-08-29,117,4,10
CUST000638,2036-08-30,34,4,11
CUST001425,2036-08-31,204,2,4
CUST007767,2036-09-01,188,2,2
CUST006407,2036-09-02,29,4,11
CUST006887,2036-09-03,62,7,3
CUST007319,2036-09-04,11,6,13
CUST006049,2036-09-05,58,2,19
CUST005008,2036-09-06,84,3,4
CUST005222,2036-09-07,137,5,3
CUST000511,2036-09-08,141,9,10
CUST005923,2036-09-09,164,7,13
CUST001107,2036-09-10,149,3,18
CUST006071,2036-09-11,8,3,5
CUST003802,2036-09-12,214,7,14
CUST006444,2036-09-13,211,9,8
CUST006874,2036-09-14,79,4,6
CUST001427,2036-09-15,22,7,3
CUST009149,2036-09-16,39,2,19
CUST002036,2036-09-17,117,1,16
CUST004621,2036-09-18,171,7,4
CUST000286,2036-09-19,14,1,18
CUST004680,2036-09-20,57,2,7
CUST002718,2036-09-21,35,1,5
CUST002294,2036-09-22,219,3,13
CUST003147,2036-09-23,56,6,16
CUST006621,2036-09-24,176,8,13
CUST003880,2036-09-25,238,9,12
CUST007676,2036-09-26,88,1,3
CUST005229,2036-09-27,133,1,15
CUST000812,2036-09-28,141,4,3
CUST004338,2036-09-29,46,6,15
CUST005239,2036-09-30,114,5,18
CUST006012,2036-10-01,82,7,5
CUST004015,2036-10-02,237,9,4
CUST006993,2036-10-03,131,5,14
CUST006126,2036-10-04,37,1,9
CUST006743,2036-10-05,146,5,5
CUST002057,2036-10-06,192,4,19
CUST002972,2036-10-07,160,2,1
CUST006583,2036-10-08,37,3,12
CUST009151,2036-10-09,9,7,1
CUST004309,2036-10-10,81,5,7
CUST004473,2036-10-11,207,6,18
CUST003372,2036-10-12,88,7,3
CUST004707,2036-10-13,84,6,7
CUST007534,2036-10-14,125,2,6
CUST000536,2036-10-15,68,2,17
CUST004330,2036-10-16,28,1,5
CUST000325,2036-10-17,216,6,16
CUST000227,2036-10-18,53,4,15
CUST000495,2036-10-19,113,1,8
CUST000216,2036-10-20,235,3,6
CUST007929,2036-10-21,194,6,11
CUST005553,2036-10-22,236,5,10
CUST008672,2036-10-23,89,3,6
CUST007263,2036-10-24,203,5,17
CUST007663,2036-10-25,189,3,12
CUST004297,2036-10-26,124,9,4
CUST003632,2036-10-27,181,7,18
CUST006918,2036-10-28,176,4,13
CUST005771,2036-10-29,3,3,15
CUST000886,2036-10-30,221,1,11
CUST000900,2036-10-31,185,3,15
CUST008875,2036-11-01,182,5,13
CUST000448,2036-11-02,12,4,2
CUST006039,2036-11-03,40,9,13
CUST004777,2036-11-04,205,5,3
CUST005178,2036-11-05,59,6,8
CUST004337,2036-11-06,218,3,3
CUST007879,2036-11-07,183,1,13
CUST007119,2036-11-08,49,2,1
CUST009930,2036-11-09,91,7,8
CUST001046,2036-11-10,45,9,8
CUST004101,2036-11-11,4,5,18
CUST005088,2036-11-12,7,8,1
CUST001797,2036-11-13,111,6,14
CUST006630,2036-11-14,239,8,15
CUST008002,2036-11-15,162,7,14
CUST003683,2036-11-16,197,6,10
CUST009633,2036-11-17,222,9,9
CUST004756,2036-11-18,37,3,16
CUST007694,2036-11-19,151,2,11
CUST006484,2036-11-20,113,6,9
CUST006574,2036-11-21,95,9,15
CUST005742,2036-11-22,36,1,9
CUST002452,2036-11-23,235,1,15
CUST003656,2036-11-24,39,3,6
CUST002874,2036-11-25,75,1,3
CUST001674,2036-11-26,111,8,9
CUST001668,2036-11-27,220,9,8
CUST008800,2036-11-28,209,7,9
CUST005455,2036-11-29,235,3,17
CUST002954,2036-11-30,37,8,16
CUST009119,2036-12-01,2,2,7
CUST003946,2036-12-02,181,4,18
CUST007425,2036-12-03,198,8,5
CUST000697,2036-12-04,160,6,2
CUST007476,2036-12-05,24,8,9
CUST005030,2036-12-06,67,1,1
CUST004768,2036-12-07,37,5,13
CUST005095,2036-12-08,75,6,10
CUST009891,2036-12-09,186,7,7
CUST007698,2036-12-10,57,5,8
CUST007934,2036-12-11,0,8,11
CUST007336,2036-12-12,137,7,8
CUST005916,2036-12-13,71,6,2
CUST001860,2036-12-14,80,6,19
CUST007495,2036-12-15,101,7,6
CUST007866,2036-12-16,169,1,8
CUST005174,2036-12-17,3,9,8
CUST007351,2036-12-18,139,6,17
CUST000362,2036-12-19,130,5,17
CUST007237,2036-12-20,155,2,16
CUST003522,2036-12-21,210,7,11
CUST003343,2036-12-22,37,5,10
CUST005623,2036-12-23,159,8,12
CUST004625,2036-12-24,189,4,2
CUST005455,2036-12-25,31,3,6
CUST002713,2036-12-26,157,1,2
CUST002880,2036-12-27,216,2,13
CUST008864,2036-12-28,206,7,13
CUST005182,2036-12-29,18,6,7
CUST009615,2036-12-30,145,8,15
CUST002595,2036-12-31,74,3,7
CUST007437,2037-01-01,221,9,16
CUST002526,2037-01-02,154,8,7
CUST001687,2037-01-03,172,1,18
CUST003083,2037-01-04,220,6,7
CUST005299,2037-01-05,88,5,4
CUST002283,2037-01-06,188,6,9
CUST007484,2037-01-07,190,5,6
CUST008006,2037-01-08,28,9,3
CUST000041,2037-01-09,104,5,2
CUST008419,2037-01-10,204,8,7
CUST009717,2037-01-11,71,7,14
CUST008180,2037-01-12,204,2,19
CUST004257,2037-01-13,40,4,2
CUST000337,2037-01-14,131,8,18
CUST008169,2037-01-15,219,5,9
CUST002014,2037-01-16,118,7,3
CUST009673,2037-01-17,44,6,9
CUST000958,2037-01-18,55,6,8
CUST008926,2037-01-19,5,5,7
CUST004594,2037-01-20,9,2,17
CUST002099,2037-01-21,227,9,9
CUST008144,2037-01-22,28,3,6
CUST004449,2037-01-23,144,1,10
CUST005118,2037-01-24,41,1,2
CUST006920,2037-01-25,38,5,4
CUST001352,2037-01-26,142,4,1
CUST005899,2037-01-27,85,5,1
CUST009529,2037-01-28,160,6,4
CUST007132,2037-01-29,125,4,3
CUST006380,2037-01-30,156,7,11
CUST007056,2037-01-31,11,1,3
CUST003107,2037-02-01,41,5,16
CUST002122,2037-02-02,180,7,3
CUST007308,2037-02-03,86,7,4
CUST003259,2037-02-04,62,9,15
CUST009502,2037-02-05,57,1,1
CUST000449,2037-02-06,80,2,18
